,URL,fichier,train_test,Machine,Machine_ID,son_type,duree_son
15822,archive/fan/train/normal_id_06_00000887.wav,normal_id_06_00000887.wav,train,fan,06,normal,10.0
15823,archive/fan/train/normal_id_06_00000866.wav,normal_id_06_00000866.wav,train,fan,06,normal,10.0
15824,archive/fan/train/normal_id_06_00000892.wav,normal_id_06_00000892.wav,train,fan,06,normal,10.0
15825,archive/fan/train/normal_id_06_00000865.wav,normal_id_06_00000865.wav,train,fan,06,normal,10.0
15826,archive/fan/train/normal_id_06_00000867.wav,normal_id_06_00000867.wav,train,fan,06,normal,10.0
15827,archive/fan/train/normal_id_06_00000878.wav,normal_id_06_00000878.wav,train,fan,06,normal,10.0
15828,archive/fan/train/normal_id_06_00000869.wav,normal_id_06_00000869.wav,train,fan,06,normal,10.0
15829,archive/fan/train/normal_id_06_00000861.wav,normal_id_06_00000861.wav,train,fan,06,normal,10.0
15830,archive/fan/train/normal_id_06_00000862.wav,normal_id_06_00000862.wav,train,fan,06,normal,10.0
15831,archive/fan/train/normal_id_06_00000909.wav,normal_id_06_00000909.wav,train,fan,06,normal,10.0
15832,archive/fan/train/normal_id_06_00000904.wav,normal_id_06_00000904.wav,train,fan,06,normal,10.0
15833,archive/fan/train/normal_id_06_00000870.wav,normal_id_06_00000870.wav,train,fan,06,normal,10.0
15834,archive/fan/train/normal_id_06_00000899.wav,normal_id_06_00000899.wav,train,fan,06,normal,10.0
15835,archive/fan/train/normal_id_06_00000893.wav,normal_id_06_00000893.wav,train,fan,06,normal,10.0
15836,archive/fan/train/normal_id_06_00000908.wav,normal_id_06_00000908.wav,train,fan,06,normal,10.0
15837,archive/fan/train/normal_id_06_00000905.wav,normal_id_06_00000905.wav,train,fan,06,normal,10.0
15838,archive/fan/train/normal_id_06_00000897.wav,normal_id_06_00000897.wav,train,fan,06,normal,10.0
15839,archive/fan/train/normal_id_06_00000894.wav,normal_id_06_00000894.wav,train,fan,06,normal,10.0
15840,archive/fan/train/normal_id_06_00000889.wav,normal_id_06_00000889.wav,train,fan,06,normal,10.0
15841,archive/fan/train/normal_id_06_00000907.wav,normal_id_06_00000907.wav,train,fan,06,normal,10.0
15842,archive/fan/train/normal_id_06_00000864.wav,normal_id_06_00000864.wav,train,fan,06,normal,10.0
15843,archive/fan/train/normal_id_06_00000902.wav,normal_id_06_00000902.wav,train,fan,06,normal,10.0
15844,archive/fan/train/normal_id_06_00000901.wav,normal_id_06_00000901.wav,train,fan,06,normal,10.0
15845,archive/fan/train/normal_id_06_00000882.wav,normal_id_06_00000882.wav,train,fan,06,normal,10.0
15846,archive/fan/train/normal_id_06_00000880.wav,normal_id_06_00000880.wav,train,fan,06,normal,10.0
15847,archive/fan/train/normal_id_06_00000895.wav,normal_id_06_00000895.wav,train,fan,06,normal,10.0
15848,archive/fan/train/normal_id_06_00000896.wav,normal_id_06_00000896.wav,train,fan,06,normal,10.0
15849,archive/fan/train/normal_id_06_00000911.wav,normal_id_06_00000911.wav,train,fan,06,normal,10.0
15850,archive/fan/train/normal_id_06_00000913.wav,normal_id_06_00000913.wav,train,fan,06,normal,10.0
15851,archive/fan/train/normal_id_06_00000914.wav,normal_id_06_00000914.wav,train,fan,06,normal,10.0
15852,archive/fan/train/normal_id_06_00000912.wav,normal_id_06_00000912.wav,train,fan,06,normal,10.0
15853,archive/fan/train/normal_id_02_00000752.wav,normal_id_02_00000752.wav,train,fan,02,normal,10.0
15854,archive/fan/train/normal_id_02_00000749.wav,normal_id_02_00000749.wav,train,fan,02,normal,10.0
15855,archive/fan/train/normal_id_02_00000748.wav,normal_id_02_00000748.wav,train,fan,02,normal,10.0
15856,archive/fan/train/normal_id_02_00000767.wav,normal_id_02_00000767.wav,train,fan,02,normal,10.0
15857,archive/fan/train/normal_id_02_00000762.wav,normal_id_02_00000762.wav,train,fan,02,normal,10.0
15858,archive/fan/train/normal_id_02_00000756.wav,normal_id_02_00000756.wav,train,fan,02,normal,10.0
15859,archive/fan/train/normal_id_02_00000768.wav,normal_id_02_00000768.wav,train,fan,02,normal,10.0
15860,archive/fan/train/normal_id_02_00000786.wav,normal_id_02_00000786.wav,train,fan,02,normal,10.0
15861,archive/fan/train/normal_id_02_00000782.wav,normal_id_02_00000782.wav,train,fan,02,normal,10.0
15862,archive/fan/train/normal_id_02_00000784.wav,normal_id_02_00000784.wav,train,fan,02,normal,10.0
15863,archive/fan/train/normal_id_02_00000745.wav,normal_id_02_00000745.wav,train,fan,02,normal,10.0
15864,archive/fan/train/normal_id_02_00000787.wav,normal_id_02_00000787.wav,train,fan,02,normal,10.0
15865,archive/fan/train/normal_id_02_00000765.wav,normal_id_02_00000765.wav,train,fan,02,normal,10.0
15866,archive/fan/train/normal_id_02_00000769.wav,normal_id_02_00000769.wav,train,fan,02,normal,10.0
15867,archive/fan/train/normal_id_02_00000766.wav,normal_id_02_00000766.wav,train,fan,02,normal,10.0
15868,archive/fan/train/normal_id_02_00000775.wav,normal_id_02_00000775.wav,train,fan,02,normal,10.0
15869,archive/fan/train/normal_id_02_00000757.wav,normal_id_02_00000757.wav,train,fan,02,normal,10.0
15870,archive/fan/train/normal_id_02_00000754.wav,normal_id_02_00000754.wav,train,fan,02,normal,10.0
15871,archive/fan/train/normal_id_02_00000781.wav,normal_id_02_00000781.wav,train,fan,02,normal,10.0
15872,archive/fan/train/normal_id_02_00000771.wav,normal_id_02_00000771.wav,train,fan,02,normal,10.0
15873,archive/fan/train/normal_id_02_00000778.wav,normal_id_02_00000778.wav,train,fan,02,normal,10.0
15874,archive/fan/train/normal_id_02_00000761.wav,normal_id_02_00000761.wav,train,fan,02,normal,10.0
15875,archive/fan/train/normal_id_02_00000779.wav,normal_id_02_00000779.wav,train,fan,02,normal,10.0
15876,archive/fan/train/normal_id_02_00000780.wav,normal_id_02_00000780.wav,train,fan,02,normal,10.0
15877,archive/fan/train/normal_id_02_00000830.wav,normal_id_02_00000830.wav,train,fan,02,normal,10.0
15878,archive/fan/train/normal_id_02_00000803.wav,normal_id_02_00000803.wav,train,fan,02,normal,10.0
15879,archive/fan/train/normal_id_02_00000814.wav,normal_id_02_00000814.wav,train,fan,02,normal,10.0
15880,archive/fan/train/normal_id_02_00000807.wav,normal_id_02_00000807.wav,train,fan,02,normal,10.0
15881,archive/fan/train/normal_id_02_00000821.wav,normal_id_02_00000821.wav,train,fan,02,normal,10.0
15882,archive/fan/train/normal_id_02_00000819.wav,normal_id_02_00000819.wav,train,fan,02,normal,10.0
15883,archive/fan/train/normal_id_02_00000813.wav,normal_id_02_00000813.wav,train,fan,02,normal,10.0
15884,archive/fan/train/normal_id_02_00000829.wav,normal_id_02_00000829.wav,train,fan,02,normal,10.0
15885,archive/fan/train/normal_id_02_00000790.wav,normal_id_02_00000790.wav,train,fan,02,normal,10.0
15886,archive/fan/train/normal_id_02_00000805.wav,normal_id_02_00000805.wav,train,fan,02,normal,10.0
15887,archive/fan/train/normal_id_02_00000811.wav,normal_id_02_00000811.wav,train,fan,02,normal,10.0
15888,archive/fan/train/normal_id_02_00000793.wav,normal_id_02_00000793.wav,train,fan,02,normal,10.0
15889,archive/fan/train/normal_id_02_00000809.wav,normal_id_02_00000809.wav,train,fan,02,normal,10.0
15890,archive/fan/train/normal_id_02_00000789.wav,normal_id_02_00000789.wav,train,fan,02,normal,10.0
15891,archive/fan/train/normal_id_02_00000828.wav,normal_id_02_00000828.wav,train,fan,02,normal,10.0
15892,archive/fan/train/normal_id_02_00000801.wav,normal_id_02_00000801.wav,train,fan,02,normal,10.0
15893,archive/fan/train/normal_id_02_00000823.wav,normal_id_02_00000823.wav,train,fan,02,normal,10.0
15894,archive/fan/train/normal_id_02_00000826.wav,normal_id_02_00000826.wav,train,fan,02,normal,10.0
15895,archive/fan/train/normal_id_02_00000796.wav,normal_id_02_00000796.wav,train,fan,02,normal,10.0
15896,archive/fan/train/normal_id_02_00000800.wav,normal_id_02_00000800.wav,train,fan,02,normal,10.0
15897,archive/fan/train/normal_id_02_00000822.wav,normal_id_02_00000822.wav,train,fan,02,normal,10.0
15898,archive/fan/train/normal_id_02_00000788.wav,normal_id_02_00000788.wav,train,fan,02,normal,10.0
15899,archive/fan/train/normal_id_02_00000817.wav,normal_id_02_00000817.wav,train,fan,02,normal,10.0
15900,archive/fan/train/normal_id_02_00000804.wav,normal_id_02_00000804.wav,train,fan,02,normal,10.0
15901,archive/fan/train/normal_id_02_00000797.wav,normal_id_02_00000797.wav,train,fan,02,normal,10.0
15902,archive/fan/train/normal_id_02_00000791.wav,normal_id_02_00000791.wav,train,fan,02,normal,10.0
15903,archive/fan/train/normal_id_02_00000802.wav,normal_id_02_00000802.wav,train,fan,02,normal,10.0
15904,archive/fan/train/normal_id_02_00000815.wav,normal_id_02_00000815.wav,train,fan,02,normal,10.0
15905,archive/fan/train/normal_id_02_00000816.wav,normal_id_02_00000816.wav,train,fan,02,normal,10.0
15906,archive/fan/train/normal_id_02_00000824.wav,normal_id_02_00000824.wav,train,fan,02,normal,10.0
15907,archive/fan/train/normal_id_02_00000798.wav,normal_id_02_00000798.wav,train,fan,02,normal,10.0
15908,archive/fan/train/normal_id_02_00000827.wav,normal_id_02_00000827.wav,train,fan,02,normal,10.0
15909,archive/fan/train/normal_id_02_00000799.wav,normal_id_02_00000799.wav,train,fan,02,normal,10.0
15910,archive/fan/train/normal_id_02_00000831.wav,normal_id_02_00000831.wav,train,fan,02,normal,10.0
15911,archive/fan/train/normal_id_02_00000812.wav,normal_id_02_00000812.wav,train,fan,02,normal,10.0
15912,archive/fan/train/normal_id_02_00000818.wav,normal_id_02_00000818.wav,train,fan,02,normal,10.0
15913,archive/fan/train/normal_id_02_00000820.wav,normal_id_02_00000820.wav,train,fan,02,normal,10.0
15914,archive/fan/train/normal_id_02_00000794.wav,normal_id_02_00000794.wav,train,fan,02,normal,10.0
15915,archive/fan/train/normal_id_02_00000795.wav,normal_id_02_00000795.wav,train,fan,02,normal,10.0
15916,archive/fan/train/normal_id_02_00000810.wav,normal_id_02_00000810.wav,train,fan,02,normal,10.0
15917,archive/fan/train/normal_id_02_00000832.wav,normal_id_02_00000832.wav,train,fan,02,normal,10.0
15918,archive/fan/train/normal_id_02_00000808.wav,normal_id_02_00000808.wav,train,fan,02,normal,10.0
15919,archive/fan/train/normal_id_02_00000792.wav,normal_id_02_00000792.wav,train,fan,02,normal,10.0
15920,archive/fan/train/normal_id_02_00000825.wav,normal_id_02_00000825.wav,train,fan,02,normal,10.0
15921,archive/fan/train/normal_id_02_00000806.wav,normal_id_02_00000806.wav,train,fan,02,normal,10.0
15922,archive/fan/train/normal_id_02_00000838.wav,normal_id_02_00000838.wav,train,fan,02,normal,10.0
15923,archive/fan/train/normal_id_02_00000868.wav,normal_id_02_00000868.wav,train,fan,02,normal,10.0
15924,archive/fan/train/normal_id_02_00000846.wav,normal_id_02_00000846.wav,train,fan,02,normal,10.0
15925,archive/fan/train/normal_id_02_00000875.wav,normal_id_02_00000875.wav,train,fan,02,normal,10.0
15926,archive/fan/train/normal_id_02_00000839.wav,normal_id_02_00000839.wav,train,fan,02,normal,10.0
15927,archive/fan/train/normal_id_02_00000860.wav,normal_id_02_00000860.wav,train,fan,02,normal,10.0
15928,archive/fan/train/normal_id_02_00000862.wav,normal_id_02_00000862.wav,train,fan,02,normal,10.0
15929,archive/fan/train/normal_id_02_00000869.wav,normal_id_02_00000869.wav,train,fan,02,normal,10.0
15930,archive/fan/train/normal_id_02_00000836.wav,normal_id_02_00000836.wav,train,fan,02,normal,10.0
15931,archive/fan/train/normal_id_02_00000859.wav,normal_id_02_00000859.wav,train,fan,02,normal,10.0
15932,archive/fan/train/normal_id_02_00000837.wav,normal_id_02_00000837.wav,train,fan,02,normal,10.0
15933,archive/fan/train/normal_id_02_00000850.wav,normal_id_02_00000850.wav,train,fan,02,normal,10.0
15934,archive/fan/train/normal_id_02_00000843.wav,normal_id_02_00000843.wav,train,fan,02,normal,10.0
15935,archive/fan/train/normal_id_02_00000864.wav,normal_id_02_00000864.wav,train,fan,02,normal,10.0
15936,archive/fan/train/normal_id_02_00000872.wav,normal_id_02_00000872.wav,train,fan,02,normal,10.0
15937,archive/fan/train/normal_id_02_00000854.wav,normal_id_02_00000854.wav,train,fan,02,normal,10.0
15938,archive/fan/train/normal_id_02_00000853.wav,normal_id_02_00000853.wav,train,fan,02,normal,10.0
15939,archive/fan/train/normal_id_02_00000849.wav,normal_id_02_00000849.wav,train,fan,02,normal,10.0
15940,archive/fan/train/normal_id_02_00000834.wav,normal_id_02_00000834.wav,train,fan,02,normal,10.0
15941,archive/fan/train/normal_id_02_00000876.wav,normal_id_02_00000876.wav,train,fan,02,normal,10.0
15942,archive/fan/train/normal_id_02_00000874.wav,normal_id_02_00000874.wav,train,fan,02,normal,10.0
15943,archive/fan/train/normal_id_02_00000847.wav,normal_id_02_00000847.wav,train,fan,02,normal,10.0
15944,archive/fan/train/normal_id_02_00000857.wav,normal_id_02_00000857.wav,train,fan,02,normal,10.0
15945,archive/fan/train/normal_id_02_00000863.wav,normal_id_02_00000863.wav,train,fan,02,normal,10.0
15946,archive/fan/train/normal_id_02_00000848.wav,normal_id_02_00000848.wav,train,fan,02,normal,10.0
15947,archive/fan/train/normal_id_02_00000867.wav,normal_id_02_00000867.wav,train,fan,02,normal,10.0
15948,archive/fan/train/normal_id_02_00000866.wav,normal_id_02_00000866.wav,train,fan,02,normal,10.0
15949,archive/fan/train/normal_id_02_00000871.wav,normal_id_02_00000871.wav,train,fan,02,normal,10.0
15950,archive/fan/train/normal_id_02_00000842.wav,normal_id_02_00000842.wav,train,fan,02,normal,10.0
15951,archive/fan/train/normal_id_02_00000851.wav,normal_id_02_00000851.wav,train,fan,02,normal,10.0
15952,archive/fan/train/normal_id_02_00000865.wav,normal_id_02_00000865.wav,train,fan,02,normal,10.0
15953,archive/fan/train/normal_id_02_00000870.wav,normal_id_02_00000870.wav,train,fan,02,normal,10.0
15954,archive/fan/train/normal_id_02_00000844.wav,normal_id_02_00000844.wav,train,fan,02,normal,10.0
15955,archive/fan/train/normal_id_02_00000841.wav,normal_id_02_00000841.wav,train,fan,02,normal,10.0
15956,archive/fan/train/normal_id_02_00000856.wav,normal_id_02_00000856.wav,train,fan,02,normal,10.0
15957,archive/fan/train/normal_id_02_00000852.wav,normal_id_02_00000852.wav,train,fan,02,normal,10.0
15958,archive/fan/train/normal_id_02_00000873.wav,normal_id_02_00000873.wav,train,fan,02,normal,10.0
15959,archive/fan/train/normal_id_02_00000845.wav,normal_id_02_00000845.wav,train,fan,02,normal,10.0
15960,archive/fan/train/normal_id_02_00000833.wav,normal_id_02_00000833.wav,train,fan,02,normal,10.0
15961,archive/fan/train/normal_id_02_00000835.wav,normal_id_02_00000835.wav,train,fan,02,normal,10.0
15962,archive/fan/train/normal_id_02_00000858.wav,normal_id_02_00000858.wav,train,fan,02,normal,10.0
15963,archive/fan/train/normal_id_02_00000840.wav,normal_id_02_00000840.wav,train,fan,02,normal,10.0
15964,archive/fan/train/normal_id_02_00000861.wav,normal_id_02_00000861.wav,train,fan,02,normal,10.0
15965,archive/fan/train/normal_id_02_00000855.wav,normal_id_02_00000855.wav,train,fan,02,normal,10.0
15966,archive/fan/train/normal_id_02_00000904.wav,normal_id_02_00000904.wav,train,fan,02,normal,10.0
15967,archive/fan/train/normal_id_04_00000001.wav,normal_id_04_00000001.wav,train,fan,04,normal,10.0
15968,archive/fan/train/normal_id_02_00000885.wav,normal_id_02_00000885.wav,train,fan,02,normal,10.0
15969,archive/fan/train/normal_id_02_00000882.wav,normal_id_02_00000882.wav,train,fan,02,normal,10.0
15970,archive/fan/train/normal_id_02_00000907.wav,normal_id_02_00000907.wav,train,fan,02,normal,10.0
15971,archive/fan/train/normal_id_02_00000899.wav,normal_id_02_00000899.wav,train,fan,02,normal,10.0
15972,archive/fan/train/normal_id_02_00000888.wav,normal_id_02_00000888.wav,train,fan,02,normal,10.0
15973,archive/fan/train/normal_id_02_00000914.wav,normal_id_02_00000914.wav,train,fan,02,normal,10.0
15974,archive/fan/train/normal_id_02_00000913.wav,normal_id_02_00000913.wav,train,fan,02,normal,10.0
15975,archive/fan/train/normal_id_02_00000886.wav,normal_id_02_00000886.wav,train,fan,02,normal,10.0
15976,archive/fan/train/normal_id_02_00000902.wav,normal_id_02_00000902.wav,train,fan,02,normal,10.0
15977,archive/fan/train/normal_id_04_00000000.wav,normal_id_04_00000000.wav,train,fan,04,normal,10.0
15978,archive/fan/train/normal_id_02_00000891.wav,normal_id_02_00000891.wav,train,fan,02,normal,10.0
15979,archive/fan/train/normal_id_02_00000911.wav,normal_id_02_00000911.wav,train,fan,02,normal,10.0
15980,archive/fan/train/normal_id_02_00000894.wav,normal_id_02_00000894.wav,train,fan,02,normal,10.0
15981,archive/fan/train/normal_id_02_00000881.wav,normal_id_02_00000881.wav,train,fan,02,normal,10.0
15982,archive/fan/train/normal_id_02_00000905.wav,normal_id_02_00000905.wav,train,fan,02,normal,10.0
15983,archive/fan/train/normal_id_02_00000878.wav,normal_id_02_00000878.wav,train,fan,02,normal,10.0
15984,archive/fan/train/normal_id_02_00000908.wav,normal_id_02_00000908.wav,train,fan,02,normal,10.0
15985,archive/fan/train/normal_id_02_00000877.wav,normal_id_02_00000877.wav,train,fan,02,normal,10.0
15986,archive/fan/train/normal_id_02_00000887.wav,normal_id_02_00000887.wav,train,fan,02,normal,10.0
15987,archive/fan/train/normal_id_04_00000002.wav,normal_id_04_00000002.wav,train,fan,04,normal,10.0
15988,archive/fan/train/normal_id_02_00000879.wav,normal_id_02_00000879.wav,train,fan,02,normal,10.0
15989,archive/fan/train/normal_id_02_00000898.wav,normal_id_02_00000898.wav,train,fan,02,normal,10.0
15990,archive/fan/train/normal_id_02_00000906.wav,normal_id_02_00000906.wav,train,fan,02,normal,10.0
15991,archive/fan/train/normal_id_02_00000915.wav,normal_id_02_00000915.wav,train,fan,02,normal,10.0
15992,archive/fan/train/normal_id_02_00000896.wav,normal_id_02_00000896.wav,train,fan,02,normal,10.0
15993,archive/fan/train/normal_id_02_00000892.wav,normal_id_02_00000892.wav,train,fan,02,normal,10.0
15994,archive/fan/train/normal_id_02_00000909.wav,normal_id_02_00000909.wav,train,fan,02,normal,10.0
15995,archive/fan/train/normal_id_02_00000901.wav,normal_id_02_00000901.wav,train,fan,02,normal,10.0
15996,archive/fan/train/normal_id_02_00000903.wav,normal_id_02_00000903.wav,train,fan,02,normal,10.0
15997,archive/fan/train/normal_id_02_00000895.wav,normal_id_02_00000895.wav,train,fan,02,normal,10.0
15998,archive/fan/train/normal_id_02_00000910.wav,normal_id_02_00000910.wav,train,fan,02,normal,10.0
15999,archive/fan/train/normal_id_02_00000890.wav,normal_id_02_00000890.wav,train,fan,02,normal,10.0
16000,archive/fan/train/normal_id_04_00000003.wav,normal_id_04_00000003.wav,train,fan,04,normal,10.0
16001,archive/fan/train/normal_id_02_00000884.wav,normal_id_02_00000884.wav,train,fan,02,normal,10.0
16002,archive/fan/train/normal_id_02_00000900.wav,normal_id_02_00000900.wav,train,fan,02,normal,10.0
16003,archive/fan/train/normal_id_02_00000912.wav,normal_id_02_00000912.wav,train,fan,02,normal,10.0
16004,archive/fan/train/normal_id_02_00000889.wav,normal_id_02_00000889.wav,train,fan,02,normal,10.0
16005,archive/fan/train/normal_id_02_00000893.wav,normal_id_02_00000893.wav,train,fan,02,normal,10.0
16006,archive/fan/train/normal_id_02_00000880.wav,normal_id_02_00000880.wav,train,fan,02,normal,10.0
16007,archive/fan/train/normal_id_02_00000897.wav,normal_id_02_00000897.wav,train,fan,02,normal,10.0
16008,archive/fan/train/normal_id_02_00000883.wav,normal_id_02_00000883.wav,train,fan,02,normal,10.0
16009,archive/fan/train/normal_id_04_00000010.wav,normal_id_04_00000010.wav,train,fan,04,normal,10.0
16010,archive/fan/train/normal_id_04_00000033.wav,normal_id_04_00000033.wav,train,fan,04,normal,10.0
16011,archive/fan/train/normal_id_04_00000022.wav,normal_id_04_00000022.wav,train,fan,04,normal,10.0
16012,archive/fan/train/normal_id_04_00000031.wav,normal_id_04_00000031.wav,train,fan,04,normal,10.0
16013,archive/fan/train/normal_id_04_00000023.wav,normal_id_04_00000023.wav,train,fan,04,normal,10.0
16014,archive/fan/train/normal_id_04_00000028.wav,normal_id_04_00000028.wav,train,fan,04,normal,10.0
16015,archive/fan/train/normal_id_04_00000012.wav,normal_id_04_00000012.wav,train,fan,04,normal,10.0
16016,archive/fan/train/normal_id_04_00000029.wav,normal_id_04_00000029.wav,train,fan,04,normal,10.0
16017,archive/fan/train/normal_id_04_00000019.wav,normal_id_04_00000019.wav,train,fan,04,normal,10.0
16018,archive/fan/train/normal_id_04_00000014.wav,normal_id_04_00000014.wav,train,fan,04,normal,10.0
16019,archive/fan/train/normal_id_04_00000040.wav,normal_id_04_00000040.wav,train,fan,04,normal,10.0
16020,archive/fan/train/normal_id_04_00000041.wav,normal_id_04_00000041.wav,train,fan,04,normal,10.0
16021,archive/fan/train/normal_id_04_00000035.wav,normal_id_04_00000035.wav,train,fan,04,normal,10.0
16022,archive/fan/train/normal_id_04_00000030.wav,normal_id_04_00000030.wav,train,fan,04,normal,10.0
16023,archive/fan/train/normal_id_04_00000039.wav,normal_id_04_00000039.wav,train,fan,04,normal,10.0
16024,archive/fan/train/normal_id_04_00000043.wav,normal_id_04_00000043.wav,train,fan,04,normal,10.0
16025,archive/fan/train/normal_id_04_00000026.wav,normal_id_04_00000026.wav,train,fan,04,normal,10.0
16026,archive/fan/train/normal_id_04_00000016.wav,normal_id_04_00000016.wav,train,fan,04,normal,10.0
16027,archive/fan/train/normal_id_04_00000009.wav,normal_id_04_00000009.wav,train,fan,04,normal,10.0
16028,archive/fan/train/normal_id_04_00000006.wav,normal_id_04_00000006.wav,train,fan,04,normal,10.0
16029,archive/fan/train/normal_id_04_00000021.wav,normal_id_04_00000021.wav,train,fan,04,normal,10.0
16030,archive/fan/train/normal_id_04_00000025.wav,normal_id_04_00000025.wav,train,fan,04,normal,10.0
16031,archive/fan/train/normal_id_04_00000015.wav,normal_id_04_00000015.wav,train,fan,04,normal,10.0
16032,archive/fan/train/normal_id_04_00000004.wav,normal_id_04_00000004.wav,train,fan,04,normal,10.0
16033,archive/fan/train/normal_id_04_00000027.wav,normal_id_04_00000027.wav,train,fan,04,normal,10.0
16034,archive/fan/train/normal_id_04_00000013.wav,normal_id_04_00000013.wav,train,fan,04,normal,10.0
16035,archive/fan/train/normal_id_04_00000044.wav,normal_id_04_00000044.wav,train,fan,04,normal,10.0
16036,archive/fan/train/normal_id_04_00000032.wav,normal_id_04_00000032.wav,train,fan,04,normal,10.0
16037,archive/fan/train/normal_id_04_00000017.wav,normal_id_04_00000017.wav,train,fan,04,normal,10.0
16038,archive/fan/train/normal_id_04_00000020.wav,normal_id_04_00000020.wav,train,fan,04,normal,10.0
16039,archive/fan/train/normal_id_04_00000038.wav,normal_id_04_00000038.wav,train,fan,04,normal,10.0
16040,archive/fan/train/normal_id_04_00000042.wav,normal_id_04_00000042.wav,train,fan,04,normal,10.0
16041,archive/fan/train/normal_id_04_00000037.wav,normal_id_04_00000037.wav,train,fan,04,normal,10.0
16042,archive/fan/train/normal_id_04_00000007.wav,normal_id_04_00000007.wav,train,fan,04,normal,10.0
16043,archive/fan/train/normal_id_04_00000024.wav,normal_id_04_00000024.wav,train,fan,04,normal,10.0
16044,archive/fan/train/normal_id_04_00000005.wav,normal_id_04_00000005.wav,train,fan,04,normal,10.0
16045,archive/fan/train/normal_id_04_00000008.wav,normal_id_04_00000008.wav,train,fan,04,normal,10.0
16046,archive/fan/train/normal_id_04_00000011.wav,normal_id_04_00000011.wav,train,fan,04,normal,10.0
16047,archive/fan/train/normal_id_04_00000036.wav,normal_id_04_00000036.wav,train,fan,04,normal,10.0
16048,archive/fan/train/normal_id_04_00000018.wav,normal_id_04_00000018.wav,train,fan,04,normal,10.0
16049,archive/fan/train/normal_id_04_00000045.wav,normal_id_04_00000045.wav,train,fan,04,normal,10.0
16050,archive/fan/train/normal_id_04_00000034.wav,normal_id_04_00000034.wav,train,fan,04,normal,10.0
16051,archive/fan/train/normal_id_04_00000050.wav,normal_id_04_00000050.wav,train,fan,04,normal,10.0
16052,archive/fan/train/normal_id_04_00000067.wav,normal_id_04_00000067.wav,train,fan,04,normal,10.0
16053,archive/fan/train/normal_id_04_00000057.wav,normal_id_04_00000057.wav,train,fan,04,normal,10.0
16054,archive/fan/train/normal_id_04_00000070.wav,normal_id_04_00000070.wav,train,fan,04,normal,10.0
16055,archive/fan/train/normal_id_04_00000052.wav,normal_id_04_00000052.wav,train,fan,04,normal,10.0
16056,archive/fan/train/normal_id_04_00000081.wav,normal_id_04_00000081.wav,train,fan,04,normal,10.0
16057,archive/fan/train/normal_id_04_00000069.wav,normal_id_04_00000069.wav,train,fan,04,normal,10.0
16058,archive/fan/train/normal_id_04_00000074.wav,normal_id_04_00000074.wav,train,fan,04,normal,10.0
16059,archive/fan/train/normal_id_04_00000046.wav,normal_id_04_00000046.wav,train,fan,04,normal,10.0
16060,archive/fan/train/normal_id_04_00000061.wav,normal_id_04_00000061.wav,train,fan,04,normal,10.0
16061,archive/fan/train/normal_id_04_00000062.wav,normal_id_04_00000062.wav,train,fan,04,normal,10.0
16062,archive/fan/train/normal_id_04_00000048.wav,normal_id_04_00000048.wav,train,fan,04,normal,10.0
16063,archive/fan/train/normal_id_04_00000076.wav,normal_id_04_00000076.wav,train,fan,04,normal,10.0
16064,archive/fan/train/normal_id_04_00000055.wav,normal_id_04_00000055.wav,train,fan,04,normal,10.0
16065,archive/fan/train/normal_id_04_00000083.wav,normal_id_04_00000083.wav,train,fan,04,normal,10.0
16066,archive/fan/train/normal_id_04_00000054.wav,normal_id_04_00000054.wav,train,fan,04,normal,10.0
16067,archive/fan/train/normal_id_04_00000058.wav,normal_id_04_00000058.wav,train,fan,04,normal,10.0
16068,archive/fan/train/normal_id_04_00000082.wav,normal_id_04_00000082.wav,train,fan,04,normal,10.0
16069,archive/fan/train/normal_id_04_00000065.wav,normal_id_04_00000065.wav,train,fan,04,normal,10.0
16070,archive/fan/train/normal_id_04_00000064.wav,normal_id_04_00000064.wav,train,fan,04,normal,10.0
16071,archive/fan/train/normal_id_04_00000068.wav,normal_id_04_00000068.wav,train,fan,04,normal,10.0
16072,archive/fan/train/normal_id_04_00000086.wav,normal_id_04_00000086.wav,train,fan,04,normal,10.0
16073,archive/fan/train/normal_id_04_00000049.wav,normal_id_04_00000049.wav,train,fan,04,normal,10.0
16074,archive/fan/train/normal_id_04_00000072.wav,normal_id_04_00000072.wav,train,fan,04,normal,10.0
16075,archive/fan/train/normal_id_04_00000060.wav,normal_id_04_00000060.wav,train,fan,04,normal,10.0
16076,archive/fan/train/normal_id_04_00000079.wav,normal_id_04_00000079.wav,train,fan,04,normal,10.0
16077,archive/fan/train/normal_id_04_00000071.wav,normal_id_04_00000071.wav,train,fan,04,normal,10.0
16078,archive/fan/train/normal_id_04_00000056.wav,normal_id_04_00000056.wav,train,fan,04,normal,10.0
16079,archive/fan/train/normal_id_04_00000047.wav,normal_id_04_00000047.wav,train,fan,04,normal,10.0
16080,archive/fan/train/normal_id_04_00000073.wav,normal_id_04_00000073.wav,train,fan,04,normal,10.0
16081,archive/fan/train/normal_id_04_00000063.wav,normal_id_04_00000063.wav,train,fan,04,normal,10.0
16082,archive/fan/train/normal_id_04_00000075.wav,normal_id_04_00000075.wav,train,fan,04,normal,10.0
16083,archive/fan/train/normal_id_04_00000053.wav,normal_id_04_00000053.wav,train,fan,04,normal,10.0
16084,archive/fan/train/normal_id_04_00000078.wav,normal_id_04_00000078.wav,train,fan,04,normal,10.0
